-87.45	 0.461159
-87.44	 0.461155
-87.43	 0.461152
-87.42	 0.461148
-87.41	 0.461144
-87.4	 0.46114
-87.39	 0.461137
-87.38	 0.461133
-87.37	 0.461129
-87.36	 0.461125
-87.35	 0.461122
-87.34	 0.461118
-87.33	 0.461114
-87.32	 0.46111
-87.31	 0.461106
-87.3	 0.461102
-87.29	 0.461098
-87.28	 0.461095
-87.27	 0.461091
-87.26	 0.461087
-87.25	 0.461083
-87.24	 0.461079
-87.23	 0.461075
-87.22	 0.461071
-87.21	 0.461067
-87.2	 0.461063
-87.19	 0.461059
-87.18	 0.461055
-87.17	 0.461051
-87.16	 0.461047
-87.15	 0.461043
-87.14	 0.461039
-87.13	 0.461035
-87.12	 0.46103
-87.11	 0.461026
-87.1	 0.461022
-87.09	 0.461018
-87.08	 0.461014
-87.07	 0.46101
-87.06	 0.461005
-87.05	 0.461001
-87.04	 0.460997
-87.03	 0.460993
-87.02	 0.460989
-87.01	 0.460984
-87	 0.46098
-86.99	 0.460976
-86.98	 0.460971
-86.97	 0.460967
-86.96	 0.460963
-86.95	 0.460958
-86.94	 0.460954
-86.93	 0.46095
-86.92	 0.460945
-86.91	 0.460941
-86.9	 0.460936
-86.89	 0.460932
-86.88	 0.460928
-86.87	 0.460923
-86.86	 0.460919
-86.85	 0.460914
-86.84	 0.46091
-86.83	 0.460905
-86.82	 0.460901
-86.81	 0.460896
-86.8	 0.460892
-86.79	 0.460887
-86.78	 0.460882
-86.77	 0.460878
-86.76	 0.460873
-86.75	 0.460869
-86.74	 0.460864
-86.73	 0.460859
-86.72	 0.460855
-86.71	 0.46085
-86.7	 0.460845
-86.69	 0.460841
-86.68	 0.460836
-86.67	 0.460831
-86.66	 0.460827
-86.65	 0.460822
-86.64	 0.460817
-86.63	 0.460812
-86.62	 0.460807
-86.61	 0.460803
-86.6	 0.460798
-86.59	 0.460793
-86.58	 0.460788
-86.57	 0.460783
-86.56	 0.460778
-86.55	 0.460774
-86.54	 0.460769
